id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
,#country+name,#country+iso3,#geo+lat,#geo+lon,,,#event+displacement_type,#total,#affected+displaced,#date+displacement,#date+displacement+start,#date+displacement+end,#date+year,,#event+name,,,#date+event+start,#date+event+end,,,#event+type,#event+subtype,,,,,,,,,#date+created,#description,#meta+url,#cause
170398,Lebanon,LBN,34.554951,36.195099,"[34.554951, 36.195099]",Recommended figure,Conflict,total,329,2024-11-24,2024-11-21,2024-11-24,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,"Akkar District, Akkar Governorate, Lebanon","34.554951, 36.195099",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-12-03T16:51:22.011782Z,"Lebanon: 329 displacements, 21 November - 24 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 329 people were displaced to Akkar District, Akkar due to hostilities at the southern Lebanese border between 21 and 24 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,Conflict
170396,Lebanon,LBN,33.638432,35.543652,"[33.638432, 35.543652]",Recommended figure,Conflict,total,1110,2024-11-24,2024-11-21,2024-11-24,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,"Chouf District, Mount Lebanon Governorate, Lebanon","33.638432, 35.543652",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-12-03T16:38:32.656566Z,"Lebanon: 1,110 displacements, 21 November - 24 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 1,110 people were displaced to Chouf District, Mount Lebanon due to hostilities at the southern Lebanese border between 21 and 24 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,Conflict
170399,Lebanon,LBN,33.45813,35.353119,"[33.45813, 35.353119]",Recommended figure,Conflict,total,252,2024-11-24,2024-11-21,2024-11-24,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,"Sidon District, Lebanon","33.45813, 35.353119",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-12-03T16:51:22.054047Z,"Lebanon: 252 displacements, 21 November - 24 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 252 people were displaced to Sidon District, South due to hostilities at the southern Lebanese border between 21 and 24 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,Conflict
170400,Lebanon,LBN,34.013229,35.800831,"[34.013229, 35.800831]",Recommended figure,Conflict,total,218,2024-11-24,2024-11-21,2024-11-24,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,"Keserwan District, Mount Lebanon Governorate, Lebanon","34.013229, 35.800831",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-12-03T16:51:22.099108Z,"Lebanon: 218 displacements, 21 November - 24 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 218 people were displaced to Keserwan District, Mount Lebanon due to hostilities at the southern Lebanese border between 21 and 24 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,Conflict
170401,Lebanon,LBN,33.59132,35.729389,"[33.59132, 35.729389]",Recommended figure,Conflict,total,155,2024-11-24,2024-11-21,2024-11-24,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,"Western Beqaa District, Beqaa Governorate, Lebanon","33.59132, 35.729389",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-12-03T16:51:22.163532Z,"Lebanon: 155 displacements, 21 November - 24 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 155 people were displaced to Western Beqaa District, Beqaa due to hostilities at the southern Lebanese border between 21 and 24 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,Conflict
170397,Lebanon,LBN,33.909809,35.7225,"[33.909809, 35.7225]",Recommended figure,Conflict,total,526,2024-11-24,2024-11-21,2024-11-24,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,"Matn District, Mount Lebanon Governorate, Lebanon","33.909809, 35.7225",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-12-03T16:51:21.918047Z,"Lebanon: 526 displacements, 21 November - 24 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 526 people were displaced to Matn District, Mount Lebanon due to hostilities at the southern Lebanese border between 21 and 24 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,Conflict
170402,Lebanon,LBN,34.238449,35.986992,"[34.238449, 35.986992]",Recommended figure,Conflict,total,150,2024-11-24,2024-11-21,2024-11-24,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,"Bsharri District, North Governorate, Lebanon","34.238449, 35.986992",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-12-03T16:51:22.221649Z,"Lebanon: 150 displacements, 21 November - 24 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 150 people were displaced to Bsharri District, North due to hostilities at the southern Lebanese border between 21 and 24 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,Conflict
170404,Lebanon,LBN,33.213039,35.289219,"[33.213039, 35.289219]",Recommended figure,Conflict,total,150,2024-11-24,2024-11-21,2024-11-24,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,"Tyre District, South Governorate, Lebanon","33.213039, 35.289219",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-12-03T17:04:35.966043Z,"Lebanon: 150 displacements, 21 November - 24 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 150 people were displaced to Tyre District, South due to hostilities at the southern Lebanese border between 21 and 24 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,Conflict
170405,Lebanon,LBN,33.37532,35.732731,"[33.37532, 35.732731]",Recommended figure,Conflict,total,134,2024-11-24,2024-11-21,2024-11-24,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,"Hasbaya District, Nabatiya Governorate, Lebanon","33.37532, 35.732731",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-12-03T17:04:36.081546Z,"Lebanon: 134 displacements, 21 November - 24 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 134 people were displaced to Hasbaya District, Nabatiya due to hostilities at the southern Lebanese border between 21 and 24 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,Conflict
170406,Lebanon,LBN,34.433449,35.847179,"[34.433449, 35.847179]",Recommended figure,Conflict,total,127,2024-11-24,2024-11-21,2024-11-24,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,"Tripoli District, North Governorate, Lebanon","34.433449, 35.847179",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-12-03T17:04:36.143896Z,"Lebanon: 127 displacements, 21 November - 24 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 127 people were displaced to Tripoli District, North due to hostilities at the southern Lebanese border between 21 and 24 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,Conflict
170407,Lebanon,LBN,33.772919,35.633511,"[33.772919, 35.633511]",Recommended figure,Conflict,total,115,2024-11-24,2024-11-21,2024-11-24,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,"Aley District, Mount Lebanon Governorate, Lebanon","33.772919, 35.633511",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-12-03T17:04:36.206357Z,"Lebanon: 115 displacements, 21 November - 24 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 115 people were displaced to Aley District, Mount Lebanon due to hostilities at the southern Lebanese border between 21 and 24 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,Conflict
170408,Lebanon,LBN,34.33131,35.806171,"[34.33131, 35.806171]",Recommended figure,Conflict,total,100,2024-11-24,2024-11-21,2024-11-24,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,"Koura District, North Governorate, Lebanon","34.33131, 35.806171",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-12-03T17:04:36.342412Z,"Lebanon: 100 displacements, 21 November - 24 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 100 people were displaced to Koura District, North due to hostilities at the southern Lebanese border between 21 and 24 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,Conflict
170409,Lebanon,LBN,33.475979,35.580002,"[33.475979, 35.580002]",Recommended figure,Conflict,total,90,2024-11-24,2024-11-21,2024-11-24,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,"Jezzine District, South Governorate, Lebanon","33.475979, 35.580002",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-12-03T17:04:36.482383Z,"Lebanon: 90 displacements, 21 November - 24 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 90 people were displaced to Jezzine District, South due to hostilities at the southern Lebanese border between 21 and 24 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,Conflict
170410,Lebanon,LBN,33.535419,35.842571,"[33.535419, 35.842571]",Recommended figure,Conflict,total,75,2024-11-24,2024-11-21,2024-11-24,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,"Qada Rashayya, Beqaa Governorate, Lebanon","33.535419, 35.842571",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-12-03T17:04:36.559080Z,"Lebanon: 75 displacements, 21 November - 24 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 75 people were displaced to Qada Rashayya District, Beqaa due to hostilities at the southern Lebanese border between 21 and 24 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,Conflict
170411,Lebanon,LBN,34.13517,35.82201,"[34.13517, 35.82201]",Recommended figure,Conflict,total,32,2024-11-24,2024-11-21,2024-11-24,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,"Jbeil District, Mount Lebanon Governorate, Lebanon","34.13517, 35.82201",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-12-03T17:04:36.616675Z,"Lebanon: 32 displacements, 21 November - 24 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 32 people were displaced to Jbeil District, Mount Lebanon due to hostilities at the southern Lebanese border between 21 and 24 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,Conflict
170412,Lebanon,LBN,33.839352,35.648811,"[33.839352, 35.648811]",Recommended figure,Conflict,total,12,2024-11-24,2024-11-21,2024-11-24,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,"Baabda District, Mount Lebanon Governorate, Lebanon","33.839352, 35.648811",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-12-03T17:04:36.669788Z,"Lebanon: 12 displacements, 21 November - 24 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 12 people were displaced to Baabda District, Mount Lebanon due to hostilities at the southern Lebanese border between 21 and 24 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-65-25-11-2024?close=true,Conflict
169456,Lebanon,LBN,34.250099,35.719669,"[34.250099, 35.719669]",Recommended figure,Conflict,total,65,2024-11-20,2024-11-19,2024-11-20,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,"Batroun District, North Governorate, Lebanon","34.250099, 35.719669",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-22T07:26:39.874186Z,"Lebanon: 65 displacements, 19 November - 20 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 65 people were displaced to El Batroun District, North due to hostilities at the southern Lebanese border between 19 and 20 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,Conflict
169443,Lebanon,LBN,33.45813,35.353119,"[33.45813, 35.353119]",Recommended figure,Conflict,total,607,2024-11-20,2024-11-19,2024-11-20,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,"Sidon District, Lebanon","33.45813, 35.353119",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-22T07:26:39.270973Z,"Lebanon: 607 displacements, 19 November - 20 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 607 people were displaced to Saida District, South due to hostilities at the southern Lebanese border between 19 and 20 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,Conflict
169451,Lebanon,LBN,33.475979,35.580002,"[33.475979, 35.580002]",Recommended figure,Conflict,total,138,2024-11-20,2024-11-19,2024-11-20,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,"Jezzine District, South Governorate, Lebanon","33.475979, 35.580002",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-22T07:26:39.625215Z,"Lebanon: 138 displacements, 19 November - 20 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 138 people were displaced to Jezzine District, South due to hostilities at the southern Lebanese border between 19 and 20 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,Conflict
169457,Lebanon,LBN,34.433449,35.847179,"[34.433449, 35.847179]",Recommended figure,Conflict,total,15,2024-11-20,2024-11-19,2024-11-20,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,"Tripoli District, North Governorate, Lebanon","34.433449, 35.847179",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-22T07:26:39.916103Z,"Lebanon: 15 displacements, 19 November - 20 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 15 people were displaced to Tripoli District, North due to hostilities at the southern Lebanese border between 19 and 20 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,Conflict
169452,Lebanon,LBN,33.59132,35.729389,"[33.59132, 35.729389]",Recommended figure,Conflict,total,130,2024-11-20,2024-11-19,2024-11-20,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,"Western Beqaa District, Beqaa Governorate, Lebanon","33.59132, 35.729389",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-22T07:26:39.670169Z,"Lebanon: 130 displacements, 19 November - 20 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 130 people were displaced to West Bekaa District, Bekaa due to hostilities at the southern Lebanese border between 19 and 20 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,Conflict
169453,Lebanon,LBN,34.33131,35.806171,"[34.33131, 35.806171]",Recommended figure,Conflict,total,90,2024-11-20,2024-11-19,2024-11-20,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,"Koura District, North Governorate, Lebanon","34.33131, 35.806171",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-22T07:26:39.722930Z,"Lebanon: 90 displacements, 19 November - 20 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 90 people were displaced to El Koura District, North due to hostilities at the southern Lebanese border between 19 and 20 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,Conflict
169454,Lebanon,LBN,33.839352,35.648811,"[33.839352, 35.648811]",Recommended figure,Conflict,total,90,2024-11-20,2024-11-19,2024-11-20,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,"Baabda District, Mount Lebanon Governorate, Lebanon","33.839352, 35.648811",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-22T07:26:39.778249Z,"Lebanon: 90 displacements, 19 November - 20 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 90 people were displaced to Baabda District, Mount Lebanon due to hostilities at the southern Lebanese border between 19 and 20 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,Conflict
169442,Lebanon,LBN,33.81303,35.92466,"[33.81303, 35.92466]",Recommended figure,Conflict,total,1265,2024-11-20,2024-11-19,2024-11-20,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,"Zahlé District, Beqaa Governorate, Lebanon","33.81303, 35.92466",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-22T07:26:39.231788Z,"Lebanon: 1,265 displacements, 19 November - 20 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 1,265 people were displaced to Zahle District, Bekaa due to hostilities at the southern Lebanese border between 19 and 20 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,Conflict
169448,Lebanon,LBN,33.772919,35.633511,"[33.772919, 35.633511]",Recommended figure,Conflict,total,220,2024-11-20,2024-11-19,2024-11-20,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,"Aley District, Mount Lebanon Governorate, Lebanon","33.772919, 35.633511",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-22T07:26:39.475093Z,"Lebanon: 220 displacements, 19 November - 20 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 220 people were displaced to Aley District, Mount Lebanon due to hostilities at the southern Lebanese border between 19 and 20 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,Conflict
169447,Lebanon,LBN,34.554951,36.195099,"[34.554951, 36.195099]",Recommended figure,Conflict,total,273,2024-11-20,2024-11-19,2024-11-20,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,"Akkar District, Akkar Governorate, Lebanon","34.554951, 36.195099",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-22T07:26:39.430888Z,"Lebanon: 273 displacements, 19 November - 20 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 273 people were displaced to Akkar District, Akkar due to hostilities at the southern Lebanese border between 19 and 20 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,Conflict
169444,Lebanon,LBN,33.909809,35.7225,"[33.909809, 35.7225]",Recommended figure,Conflict,total,445,2024-11-20,2024-11-19,2024-11-20,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,"Matn District, Mount Lebanon Governorate, Lebanon","33.909809, 35.7225",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-22T07:26:39.308388Z,"Lebanon: 445 displacements, 19 November - 20 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 445 people were displaced to El Meten District, Mount Lebanon due to hostilities at the southern Lebanese border between 19 and 20 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,Conflict
169441,Lebanon,LBN,33.638432,35.543652,"[33.638432, 35.543652]",Recommended figure,Conflict,total,2045,2024-11-20,2024-11-19,2024-11-20,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,"Chouf District, Mount Lebanon Governorate, Lebanon","33.638432, 35.543652",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-22T07:26:39.190577Z,"Lebanon: 2,045 displacements, 19 November - 20 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 2,045 people were displaced to Chouf District, Mount Lebanon due to hostilities at the southern Lebanese border between 19 and 20 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,Conflict
169446,Lebanon,LBN,34.013229,35.800831,"[34.013229, 35.800831]",Recommended figure,Conflict,total,341,2024-11-20,2024-11-19,2024-11-20,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,"Keserwan District, Mount Lebanon Governorate, Lebanon","34.013229, 35.800831",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-22T07:26:39.389301Z,"Lebanon: 341 displacements, 19 November - 20 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 341 people were displaced to Kesrwane District, Mount Lebanon due to hostilities at the southern Lebanese border between 19 and 20 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,Conflict
169445,Lebanon,LBN,33.889229,35.502571,"[33.889229, 35.502571]",Recommended figure,Conflict,total,403,2024-11-20,2024-11-19,2024-11-20,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,"Beirut, Beirut Governorate, Lebanon","33.889229, 35.502571",County/City/town/Village/Woreda (ADM3),Destination,Displacement without preventive evacuations reported,2024-11-22T07:26:39.350861Z,"Lebanon: 403 displacements, 19 November - 20 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 403 people were displaced to Beirut District, Beirut due to hostilities at the southern Lebanese border between 19 and 20 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,Conflict
169449,Lebanon,LBN,34.13517,35.82201,"[34.13517, 35.82201]",Recommended figure,Conflict,total,215,2024-11-20,2024-11-19,2024-11-20,2024,20613,Lebanon: International armed conflict (IAC) (Hostilities Lebanon/Israel) - Countrywide - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,IOM Displacement Tracking Matrix (IOM DTM),https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,"Jbeil District, Mount Lebanon Governorate, Lebanon","34.13517, 35.82201",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-11-22T07:26:39.536814Z,"Lebanon: 215 displacements, 19 November - 20 November. According to IOM Displacement Tracking Matrix (IOM DTM), a total of 215 people were displaced to Jbeil District, Mount Lebanon due to hostilities at the southern Lebanese border between 19 and 20 November 2024.",https://dtm.iom.int/reports/mobility-snapshot-round-64-21-11-2024?close=true,Conflict
